0.650938	0.111301
0.380023	0.607250
0.525165	0.600474
0.626558	0.476868
0.449929	0.551525
0.394277	0.243548
0.520309	0.655662
0.638878	0.616569
0.094926	0.499442
0.562210	0.299491
0.746474	0.602618
0.459582	0.466192
0.428154	0.742184
0.733759	0.803807
0.442815	0.421451
0.593559	0.634936
0.321133	0.291714
0.445038	0.558594
0.568405	0.151568
0.552339	0.701623
0.471668	0.649779
0.317627	0.345376
0.333410	0.715768
0.507814	0.622312
0.456062	0.545870
0.588938	0.517955
0.249717	0.464014
0.511180	0.502720
0.886848	0.268366
0.526841	0.227299
0.322153	0.462600
0.828938	0.121338
0.663228	0.257296
0.673420	0.434843
0.529080	0.679684
0.341708	0.561272
0.924202	0.486526
0.324969	0.453657
0.305123	0.410499
0.401459	0.481551
0.626236	0.131336
0.462229	0.543336
0.526649	0.879855
0.566885	0.651563
0.396231	0.348726
0.205076	0.675600
0.268763	0.739987
0.461529	0.380754
0.455055	0.291345
0.497080	0.673588
0.442486	0.429231
0.481114	0.389811
0.164655	0.592522
0.336037	0.464249
0.257701	0.282932
0.605616	0.666079
0.147817	0.488169
0.348094	0.158748
0.226072	0.308431
0.250728	0.588524
0.167251	0.312063
0.499264	0.468014
0.479612	0.537608
0.580753	0.506050
0.407974	0.658310
0.882177	0.435547
0.408315	0.459211
0.372696	0.529149
0.457560	0.297557
0.515337	0.637418
0.367984	0.276481
0.251263	0.556783
0.459982	0.588963
0.292044	0.294951
0.635574	0.376431
0.829334	0.444956
0.693258	0.476793
0.594423	0.330085
0.672198	0.521307
0.448122	0.698628
0.414357	0.557517
0.591856	0.396475
0.168928	0.712215
0.799397	0.573521
0.500357	0.222884
0.393310	0.457958
0.728419	0.402410
0.498343	0.625395
0.465791	0.794973
0.178808	0.343359
0.325597	0.471717
0.665079	0.548046
0.796168	0.582327
0.933208	0.148000
0.753558	0.157549
0.513438	0.611317
0.560229	0.000000
0.098223	0.850943
0.230683	0.876977
0.226620	0.923881
0.183818	0.894764
0.135670	0.874823
0.154054	0.864914
0.082218	0.879464
0.162673	0.837869
0.121723	0.868807
0.188068	0.913381
0.162720	0.859333
0.167150	0.898796
0.145606	0.872560
0.130210	0.902547
0.072579	0.853595
0.153672	0.779554
0.000000	0.866308
0.142821	0.798469
0.133508	0.848968
0.111143	0.863901
0.162007	0.855425
0.097486	0.914250
0.191479	0.924091
0.094892	0.896948
0.193840	0.889844
0.173944	0.790269
0.172030	0.845610
0.183187	0.805372
0.131543	0.908159
0.131894	0.862507
0.087530	0.894030
0.157337	0.833106
0.096822	0.870099
0.199145	0.810494
0.092798	0.955754
0.155312	0.822158
0.117888	0.802420
0.156481	0.820279
0.069949	0.874214
0.142835	0.912661
0.136955	0.845998
0.254886	0.874457
0.029221	0.931763
0.046898	0.837979
0.129896	0.840310
0.062156	0.882881
0.117507	0.887813
0.185741	0.884255
0.124582	0.904299
0.085739	0.811907
0.177784	0.899507
0.105755	0.826471
0.162405	0.910145
0.144317	0.812336
0.173594	0.881778
0.107231	0.915219
0.068005	0.921967
0.035758	0.879872
0.160176	0.879311
0.153960	0.914783
0.155007	0.886431
0.125095	0.876135
0.157137	0.877977
0.122382	0.842192
0.131476	0.961999
0.166471	0.884502
0.121437	0.900709
0.057321	0.844937
0.142074	0.899461
0.178704	0.899987
0.069702	0.858900
0.080738	0.899630
0.091671	0.899237
0.150561	0.982097
0.169450	0.884352
0.145606	0.872560
0.130210	0.902547
0.072579	0.853595
0.153672	0.779554
0.000000	0.866308
0.142821	0.798469
0.133508	0.848968
0.111143	0.863901
0.162007	0.855425
0.097486	0.914250
0.191479	0.924091
0.094892	0.896948
0.193840	0.889844
0.173944	0.790269
0.172030	0.845610
0.183187	0.805372
0.131543	0.908159
0.131894	0.862507
0.087530	0.894030
0.157337	0.833106
0.096822	0.870099
0.199145	0.810494
0.092798	0.955754
0.155312	0.822158
0.117888	0.802420
0.216316	1.000000
0.280137	0.971488
