7.447300	16.874300	3
14.764400	15.970000	3
3.368300	-1.359700	1
0.772700	8.954900	0
13.299200	13.259200	3
1.064000	-0.278500	2
7.032500	-0.599400	1
2.641600	11.716200	0
1.008800	8.808900	0
1.679500	1.659000	2
0.755200	1.003800	2
1.529600	-0.631700	2
2.700700	0.159800	2
0.598400	1.181500	2
2.391400	0.017000	2
2.623100	7.192000	0
3.291500	9.628200	0
4.913700	-2.377900	1
2.180100	0.718900	2
5.611400	9.885500	0
5.837500	9.285700	0
2.057100	0.920200	2
4.052600	7.640400	0
0.956400	10.095200	0
1.683800	-0.379000	2
7.758100	-2.468200	1
3.064000	10.160900	0
1.779900	0.460600	2
13.516900	15.154700	3
3.659800	-1.831800	1
14.806200	14.345900	3
8.382900	-1.429600	1
2.374100	-0.969400	2
-0.368600	2.160200	2
1.126100	1.187900	2
3.160300	7.514900	0
13.106700	12.299600	3
-1.019700	11.520300	0
11.925500	13.616500	3
12.252100	11.330800	3
4.285000	9.474800	0
0.110500	2.645500	2
17.273500	6.696300	3
11.254800	15.024400	3
2.556100	9.778000	0
2.227500	2.245100	2
16.231400	15.314500	3
0.423300	1.668600	2
7.119600	0.098500	1
0.447800	2.995100	2
0.677300	9.718600	0
11.508900	15.125600	3
5.585100	1.018900	1
2.864300	9.744000	0
2.178300	9.414000	0
1.081400	-2.995900	2
16.139400	17.243100	3
14.817400	13.651900	3
5.127900	-3.304500	1
4.627000	-2.304400	1
0.169500	1.226100	2
8.819600	-0.817400	1
2.717800	9.965500	0
3.263300	9.746300	0
6.949500	-2.477000	1
7.902900	-0.241400	1
5.959400	0.986100	1
1.983300	1.096100	2
12.007800	14.833300	3
1.184300	8.135200	0
5.869600	-2.067200	1
4.142200	7.719300	0
2.001100	1.420200	2
1.161000	-0.669300	2
-0.025000	1.507100	2
10.300600	16.104300	3
3.688600	-2.280700	1
5.240700	-0.115000	1
1.703500	0.483400	2
3.285300	9.728200	0
2.169300	1.223600	2
0.113100	-1.014100	2
3.778600	-2.040100	1
1.861000	8.923400	0
13.038400	13.988000	3
1.506700	7.523500	0
1.107200	3.622900	2
15.270300	15.055200	3
6.644900	8.388700	0
0.063900	1.929100	2
1.119300	-0.543300	2
-0.968800	1.571100	2
0.902000	1.737700	2
-0.342600	1.525200	2
2.758600	13.057700	0
6.814800	-2.760100	1
0.649400	-0.117300	2
-0.689600	1.506700	2
18.023500	14.297400	3
6.811600	-0.802300	1
3.836900	-1.241300	1
12.581900	17.210600	3
10.860200	14.148800	3
16.088400	19.438900	3
12.723000	16.802200	3
5.048400	-1.039100	1
2.369300	11.910500	0
11.303300	14.713900	3
