3.3143  6.0772
4.4720	9.4759
2.9768	10.7639
1.8780	1.9390
10.8782	15.9990
6.2721	0.5420
0.1369	2.0570
15.3658	16.6204
1.8852	0.9005
0.6325	0.6233
5.3894	-3.8214
6.2271	-2.3509
-1.2139	1.6074
6.0706	-0.0069
7.4473	16.8743
14.7644	15.9700
3.3683	-1.3597
0.7727	8.9549
13.2992	13.2592
1.0640	-0.2785
7.0325	-0.5994
2.6416	11.7162
1.0088	8.8089
1.6795	1.6590
0.7552	1.0038
1.5296	-0.6317
2.7007	0.1598
0.5984	1.1815
2.3914	0.0170
2.6231	7.1920
3.2915	9.6282
4.9137	-2.3779
2.1801	0.7189
5.6114	9.8855
5.8375	9.2857
2.0571	0.9202
4.0526	7.6404
0.9564	10.0952
1.6838	-0.3790
7.7581	-2.4682
3.0640	10.1609
1.7799	0.4606
13.5169	15.1547
3.6598	-1.8318
14.8062	14.3459
8.3829	-1.4296
2.3741	-0.9694
-0.3686	2.1602
1.1261	1.1879
3.1603	7.5149
13.1067	12.2996
-1.0197	11.5203
11.9255	13.6165
12.2521	11.3308
4.2850	9.4748
0.1105	2.6455
17.2735	6.6963
11.2548	15.0244
2.5561	9.7780
2.2275	2.2451
16.2314	15.3145
0.4233	1.6686
7.1196	0.0985
0.4478	2.9951
0.6773	9.7186
11.5089	15.1256
5.5851	1.0189
2.8643	9.7440
2.1783	9.4140
1.0814	-2.9959
16.1394	17.2431
14.8174	13.6519
5.1279	-3.3045
4.6270	-2.3044
0.1695	1.2261
8.8196	-0.8174
2.7178	9.9655
3.2633	9.7463
6.9495	-2.4770
7.9029	-0.2414
5.9594	0.9861
1.9833	1.0961
12.0078	14.8333
1.1843	8.1352
5.8696	-2.0672
4.1422	7.7193
2.0011	1.4202
1.1610	-0.6693
-0.0250	1.5071
10.3006	16.1043
3.6886	-2.2807
5.2407	-0.1150
1.7035	0.4834
3.2853	9.7282
2.1693	1.2236
0.1131	-1.0141
3.7786	-2.0401
1.8610	8.9234
13.0384	13.9880
1.5067	7.5235
1.1072	3.6229
15.2703	15.0552
6.6449	8.3887
0.0639	1.9291
1.1193	-0.5433
-0.9688	1.5711
0.9020	1.7377
-0.3426	1.5252
2.7586	13.0577
6.8148	-2.7601
0.6494	-0.1173
-0.6896	1.5067
18.0235	14.2974
6.8116	-0.8023
3.8369	-1.2413
12.5819	17.2106
10.8602	14.1488
16.0884	19.4389
12.7230	16.8022
5.0484	-1.0391
2.3693	11.9105
11.3033	14.7139
